order_id,vendor_id,order_amount,order_time,delivery_status,customer_rating,refund_requested
1327,118,21863,4/24/2026,Delivered,3.9,FALSE
1328,34,13079,4/30/2026,Delivered,4.3,TRUE
1329,74,7733,4/20/2026,Delivered,3.8,TRUE
1330,180,16501,4/28/2026,Failed,,TRUE
1331,99,17427,4/17/2026,Delivered,3.8,TRUE
1332,73,6064,4/16/2026,Delivered,4.6,FALSE
1333,132,12726,4/24/2026,Delivered,4.5,FALSE
1334,71,16844,5/12/2026,Failed,,FALSE
1335,134,18768,5/6/2026,Delivered,4.8,FALSE
1336,171,5809,5/6/2026,Delivered,4.4,FALSE
1337,112,7032,4/26/2026,Delivered,4,FALSE
1338,103,7203,5/13/2026,Delivered,4.3,FALSE
1339,18,19057,5/6/2026,Delivered,4.6,TRUE
1340,127,4943,4/26/2026,Delivered,4.7,FALSE
1341,235,7631,4/23/2026,Delivered,4.9,FALSE
1342,60,5645,5/6/2026,Failed,,FALSE
1343,9,10068,5/8/2026,Delivered,4.1,FALSE
1344,31,18345,4/19/2026,Delivered,3.9,FALSE
1345,145,5938,5/13/2026,Delivered,4.5,FALSE
1346,57,15244,4/30/2026,Failed,,TRUE
1347,38,8183,4/22/2026,Delivered,4.2,FALSE
1348,9,11239,4/26/2026,Delivered,4.3,FALSE
1349,131,7962,5/6/2026,Delivered,3.9,FALSE
1350,65,11400,4/17/2026,Failed,,FALSE
1351,201,13651,4/14/2026,Failed,,TRUE
1352,74,21263,4/16/2026,Delivered,4.6,TRUE
1353,237,16487,5/4/2026,Delivered,4.6,FALSE
1354,193,9723,5/9/2026,Failed,,FALSE
1355,97,4318,5/7/2026,Failed,,TRUE
1356,145,15531,5/3/2026,Delivered,4.1,FALSE
1357,174,17661,4/17/2026,Delivered,4.1,FALSE
1358,122,17630,5/4/2026,Delivered,4,FALSE
1359,142,9339,4/27/2026,Delivered,4,TRUE
1360,15,8285,5/10/2026,Failed,,FALSE
1361,42,9006,4/20/2026,Delivered,4.6,TRUE
1362,84,17510,5/13/2026,Delivered,4.2,FALSE
1363,61,13708,5/10/2026,Delivered,4.5,FALSE
1364,110,13386,4/15/2026,Delivered,4.6,TRUE
1365,23,19658,5/5/2026,Delivered,3.9,FALSE
1366,44,20889,5/7/2026,Delivered,4,FALSE
1367,155,18962,4/17/2026,Delivered,4.4,FALSE
1368,122,17050,4/28/2026,Delivered,4.7,FALSE
1369,72,11632,5/3/2026,Delivered,4.1,FALSE
1370,128,21419,4/16/2026,Delivered,4.8,FALSE
1371,137,5440,5/2/2026,Delivered,4.3,TRUE
1372,134,11945,5/3/2026,Failed,,FALSE
1373,243,12676,5/9/2026,Failed,,TRUE
1374,28,17659,5/5/2026,Delivered,4.5,FALSE
1375,53,8631,5/5/2026,Failed,,FALSE
1376,129,9098,4/20/2026,Failed,,FALSE
1377,96,6460,4/19/2026,Failed,,FALSE
1378,47,20490,4/21/2026,Delivered,4.8,FALSE
1379,215,17056,4/27/2026,Delivered,3.9,FALSE
1380,113,21469,5/12/2026,Delivered,4.4,TRUE
1381,180,21775,4/19/2026,Delivered,4.9,TRUE
1382,39,10927,4/22/2026,Delivered,4.7,FALSE
1383,75,17883,5/2/2026,Delivered,4.6,TRUE
1384,106,16536,5/4/2026,Failed,,TRUE
1385,220,8442,5/1/2026,Delivered,3.9,TRUE
1386,104,15357,4/21/2026,Delivered,4.1,FALSE
1387,130,20997,4/26/2026,Delivered,4.1,FALSE
1388,163,21132,5/7/2026,Delivered,3.9,FALSE
1389,30,15599,4/24/2026,Failed,,TRUE
1390,198,14551,4/27/2026,Delivered,4.9,FALSE
1391,50,18935,4/19/2026,Delivered,4.4,FALSE
1392,151,15853,4/30/2026,Failed,,FALSE
1393,218,11409,4/18/2026,Failed,,TRUE
1394,35,15451,5/6/2026,Delivered,4.1,FALSE
1395,62,20740,5/8/2026,Failed,,FALSE
1396,7,21766,4/26/2026,Failed,,FALSE
1397,31,5257,4/27/2026,Failed,,TRUE
1398,184,9190,5/1/2026,Failed,,FALSE
1399,53,10744,4/28/2026,Delivered,4.4,FALSE
1400,143,21073,5/6/2026,Failed,,FALSE
1401,56,7617,4/30/2026,Delivered,4.1,FALSE
1402,117,11933,5/6/2026,Delivered,3.9,FALSE
1403,28,10799,4/27/2026,Delivered,4.2,FALSE
1404,165,8226,5/12/2026,Failed,,FALSE
1405,8,5099,4/27/2026,Delivered,3.9,FALSE
1406,148,18252,5/13/2026,Failed,,FALSE
1407,138,12518,4/16/2026,Delivered,4.2,TRUE
1408,192,20023,4/21/2026,Delivered,4.9,FALSE
1409,187,11172,4/21/2026,Delivered,4.8,FALSE
1410,255,5803,5/9/2026,Failed,,FALSE
1411,115,17054,4/28/2026,Delivered,4.5,FALSE
1412,150,9030,4/15/2026,Delivered,4.3,FALSE
1413,193,15860,4/25/2026,Failed,,TRUE
1414,186,7383,5/2/2026,Delivered,4.6,FALSE
1415,17,21453,5/11/2026,Delivered,4.1,TRUE
1416,138,11203,5/2/2026,Delivered,4.3,FALSE
1417,135,21764,4/28/2026,Delivered,4.2,TRUE
1418,58,16815,4/29/2026,Delivered,4.4,FALSE
1419,29,9424,4/22/2026,Failed,,FALSE
1420,127,21191,5/12/2026,Failed,,FALSE
1421,71,7810,4/29/2026,Delivered,4.3,FALSE
1422,203,4526,5/7/2026,Delivered,3.6,FALSE
1423,65,16945,5/5/2026,Failed,,FALSE
1424,187,6444,4/28/2026,Failed,,FALSE
1425,243,16452,4/22/2026,Delivered,4.6,FALSE
1426,108,20383,4/20/2026,Failed,,TRUE
1427,69,8024,4/21/2026,Delivered,3.9,FALSE
1428,29,10124,5/14/2026,Delivered,4.5,FALSE
1429,40,19360,4/28/2026,Failed,,FALSE
1430,90,5114,5/3/2026,Delivered,5,TRUE
1431,92,17883,4/27/2026,Delivered,3.9,FALSE
1432,8,13689,4/25/2026,Failed,,FALSE
1433,45,18691,4/15/2026,Delivered,4.4,FALSE
1434,130,6654,4/24/2026,Delivered,4.7,FALSE
1435,245,18900,5/12/2026,Delivered,4.2,FALSE
1436,193,6222,4/29/2026,Failed,,FALSE
1437,141,9247,4/21/2026,Failed,,FALSE
1438,96,6749,5/12/2026,Delivered,4.6,FALSE
1439,19,20617,4/15/2026,Delivered,4.7,TRUE
1440,87,21719,4/27/2026,Delivered,4.5,FALSE
1441,97,11604,5/2/2026,Failed,,FALSE
1442,233,11045,5/9/2026,Delivered,4.1,FALSE
1443,58,16620,5/9/2026,Failed,,FALSE
1444,41,9822,5/4/2026,Delivered,4.3,FALSE
1445,50,14389,5/7/2026,Failed,,TRUE
1446,84,20150,4/22/2026,Delivered,4.8,FALSE
1447,58,17236,5/1/2026,Delivered,4.7,FALSE
1448,163,5835,4/22/2026,Delivered,4.9,TRUE
1449,122,16230,5/13/2026,Delivered,3.9,FALSE
1450,135,7233,5/8/2026,Delivered,5,FALSE
1451,183,10093,4/29/2026,Failed,,FALSE
1452,177,17006,5/9/2026,Delivered,3.9,FALSE
1453,114,12795,5/2/2026,Delivered,4.7,TRUE
1454,243,16073,5/2/2026,Delivered,4.8,TRUE
1455,183,10878,5/8/2026,Failed,,FALSE
1456,8,6160,4/22/2026,Delivered,4.4,FALSE
1457,188,20353,5/10/2026,Delivered,4.5,FALSE
1458,162,12631,5/7/2026,Delivered,4.3,FALSE
1459,181,16649,4/23/2026,Delivered,3.9,FALSE
1460,22,16848,5/8/2026,Delivered,4.8,TRUE
1461,10,11088,5/2/2026,Failed,,FALSE
1462,147,19069,4/15/2026,Delivered,5,FALSE
1463,37,7252,4/17/2026,Delivered,4.5,FALSE
1464,245,9657,5/1/2026,Delivered,4.5,FALSE
1465,184,6902,4/25/2026,Delivered,3.9,FALSE
1466,39,13111,4/29/2026,Delivered,4.3,FALSE
1467,185,4002,4/24/2026,Delivered,4.9,FALSE
1468,147,20283,4/25/2026,Delivered,4,TRUE
1469,139,16512,4/21/2026,Delivered,4.6,FALSE
1470,186,18756,4/28/2026,Delivered,4,FALSE
1471,87,19410,5/14/2026,Delivered,4.5,FALSE
1472,64,14652,4/20/2026,Delivered,4.7,FALSE
1473,121,5338,4/24/2026,Delivered,4.3,FALSE
1474,50,11201,5/1/2026,Delivered,4.6,FALSE
1475,195,6578,5/8/2026,Delivered,4.6,FALSE
1476,79,21916,5/6/2026,Delivered,4.5,FALSE
1477,182,18769,5/12/2026,Delivered,4.8,TRUE
1478,91,21864,4/15/2026,Failed,,TRUE
1479,12,21352,5/9/2026,Delivered,4.1,FALSE
1480,150,5980,4/25/2026,Failed,,FALSE
1481,95,15523,4/24/2026,Delivered,4.7,FALSE
1482,45,19639,5/2/2026,Delivered,3.8,FALSE
1483,108,21631,4/16/2026,Delivered,4.9,TRUE
1484,240,20661,5/3/2026,Delivered,4.5,FALSE
1485,258,12813,4/19/2026,Cancelled,,TRUE
1486,197,14299,4/30/2026,Delivered,4.5,FALSE
1487,18,7073,5/9/2026,Failed,,FALSE
1488,99,18510,4/17/2026,Failed,,TRUE
1489,167,6296,4/27/2026,Delivered,4.6,FALSE
1490,44,10818,5/11/2026,Delivered,4.9,FALSE
1491,180,21541,5/10/2026,Delivered,4.6,TRUE
1492,55,11901,5/10/2026,Delivered,4.4,TRUE
1493,80,21147,4/18/2026,Delivered,4.6,FALSE
1494,29,21054,4/17/2026,Failed,,FALSE
1495,30,15424,5/6/2026,Delivered,4.9,FALSE
1496,50,14356,5/12/2026,Delivered,4.5,FALSE
1497,140,18550,5/9/2026,Delivered,4.6,TRUE
1498,216,6456,4/26/2026,Delivered,3.5,FALSE
1499,190,19985,4/26/2026,Delivered,3.8,TRUE
1500,57,20396,4/26/2026,Delivered,4.6,TRUE
1501,231,10211,4/23/2026,Delivered,5,TRUE
1502,190,20743,4/26/2026,Delivered,3.9,FALSE
1503,41,13246,4/25/2026,Delivered,4.4,TRUE
1504,52,10719,5/6/2026,Delivered,4.9,FALSE
1505,73,18971,4/23/2026,Delivered,4.2,FALSE
1506,85,8766,4/16/2026,Delivered,4.1,TRUE
1507,88,20724,5/14/2026,Delivered,4.9,TRUE
1508,139,5035,4/27/2026,Delivered,4.2,TRUE
1509,102,5929,5/11/2026,Delivered,4.3,FALSE
1510,7,5824,4/27/2026,Failed,,FALSE
1511,28,13524,4/18/2026,Delivered,3.9,TRUE
1512,138,4124,4/23/2026,Delivered,4.4,FALSE
1513,108,9387,4/17/2026,Failed,,FALSE
1514,152,18608,4/20/2026,Delivered,4.6,TRUE
1515,125,6913,5/9/2026,Delivered,3.8,TRUE
1516,199,7572,4/29/2026,Delivered,3.8,FALSE
1517,113,11579,4/17/2026,Delivered,4,FALSE
1518,59,21071,4/24/2026,Delivered,4.3,FALSE
1519,156,12920,4/25/2026,Delivered,4.7,FALSE
1520,239,19872,4/26/2026,Failed,,FALSE
1521,35,21238,5/12/2026,Delivered,4,FALSE
1522,142,4246,5/12/2026,Delivered,4.6,FALSE
1523,98,11734,5/7/2026,Delivered,4.4,TRUE
1524,82,12747,5/7/2026,Failed,,FALSE
1525,174,6745,4/19/2026,Delivered,4.1,FALSE
1526,36,19555,5/10/2026,Delivered,4,TRUE
1527,198,18089,4/17/2026,Delivered,4,FALSE
1528,167,15320,4/30/2026,Delivered,3.9,FALSE
1529,115,4691,4/18/2026,Delivered,4.3,FALSE
1530,174,7594,4/24/2026,Delivered,4.3,TRUE
1531,89,16603,5/7/2026,Delivered,4.2,FALSE
1532,136,5104,4/20/2026,Failed,,FALSE
1533,88,5981,5/5/2026,Delivered,4.9,FALSE
1534,200,11525,4/18/2026,Delivered,2.8,TRUE
1535,2,4938,5/7/2026,Cancelled,,TRUE
1536,63,9136,4/24/2026,Delivered,4.3,FALSE
1537,74,21070,4/19/2026,Delivered,4.2,FALSE
1538,31,16041,5/10/2026,Delivered,4.2,FALSE
1539,104,17373,5/13/2026,Delivered,4.6,FALSE
1540,62,14518,4/24/2026,Delivered,4,FALSE
1541,225,14833,5/13/2026,Delivered,4,FALSE
1542,184,18713,5/8/2026,Delivered,4.9,TRUE
1543,25,20953,4/29/2026,Delivered,4.7,FALSE
1544,234,7636,5/12/2026,Delivered,4,FALSE
1545,120,13909,4/14/2026,Delivered,4.9,FALSE
1546,128,15338,5/12/2026,Delivered,3.9,TRUE
1547,120,13428,5/5/2026,Delivered,4.5,FALSE
1548,196,21415,4/19/2026,Delivered,4.9,FALSE
1549,22,18299,5/6/2026,Delivered,4.4,TRUE
1550,151,19665,4/23/2026,Delivered,4.3,FALSE
1551,144,10915,5/13/2026,Failed,,TRUE
1552,171,8887,5/14/2026,Delivered,4,FALSE
1553,64,14658,5/6/2026,Delivered,4.4,TRUE
1554,207,13451,4/14/2026,Delivered,2.9,TRUE
1555,78,13939,4/26/2026,Delivered,3.9,FALSE
1556,70,9253,5/4/2026,Delivered,4.9,FALSE
1557,79,19721,5/13/2026,Delivered,5,FALSE
1558,62,13623,4/27/2026,Delivered,4.6,FALSE
1559,106,9842,5/8/2026,Delivered,4.3,FALSE
1560,172,9308,4/23/2026,Delivered,4.8,FALSE
1561,65,17149,4/30/2026,Delivered,4.1,FALSE
1562,9,13673,5/9/2026,Delivered,4.9,TRUE
1563,75,19660,5/7/2026,Delivered,4.1,TRUE
1564,78,7671,5/9/2026,Failed,,FALSE
1565,127,8171,4/28/2026,Failed,,FALSE
1566,46,20239,4/29/2026,Delivered,4,TRUE
1567,56,18681,4/27/2026,Delivered,4.5,FALSE
1568,215,7247,5/10/2026,Delivered,3,TRUE
1569,54,18715,4/26/2026,Delivered,4,FALSE
1570,122,8415,5/1/2026,Failed,,FALSE
1571,210,13482,4/27/2026,Failed,,TRUE
1572,170,5795,5/11/2026,Failed,,FALSE
1573,35,18878,5/8/2026,Delivered,4.1,FALSE
1574,28,8818,4/29/2026,Delivered,4.9,FALSE
1575,34,13763,5/5/2026,Delivered,4,FALSE
1576,137,17674,4/19/2026,Failed,,FALSE
1577,89,9972,4/23/2026,Delivered,3.9,FALSE
1578,194,8814,5/8/2026,Delivered,4.8,FALSE
1579,33,13804,4/14/2026,Delivered,4,TRUE
1580,66,4432,4/30/2026,Failed,,TRUE
1581,45,10360,5/9/2026,Delivered,4.9,FALSE
1582,192,10925,5/7/2026,Delivered,4,TRUE
1583,35,8041,5/8/2026,Delivered,3.9,FALSE
1584,96,6130,4/22/2026,Delivered,4.5,FALSE
1585,54,11715,4/23/2026,Delivered,4.6,FALSE
1586,46,20076,4/17/2026,Delivered,4.2,FALSE
1587,33,8880,5/5/2026,Failed,,FALSE
1588,77,18593,4/29/2026,Delivered,4.8,FALSE
1589,46,18000,4/19/2026,Delivered,4,FALSE
1590,127,16984,5/6/2026,Failed,,FALSE
1591,36,14401,5/1/2026,Delivered,3.9,FALSE
1592,40,7274,5/10/2026,Failed,,FALSE
1593,92,12896,4/23/2026,Failed,,TRUE
1594,170,18283,4/23/2026,Delivered,4.8,FALSE
1595,184,20589,4/19/2026,Failed,,TRUE
1596,155,12948,4/25/2026,Failed,,FALSE
1597,110,5505,4/24/2026,Failed,,FALSE
1598,197,5571,4/29/2026,Delivered,4,FALSE
1599,10,10523,5/8/2026,Failed,,FALSE
1600,35,5072,4/29/2026,Delivered,4.8,FALSE
1601,239,18742,4/30/2026,Delivered,4,TRUE
1602,156,21493,5/10/2026,Failed,,FALSE
1603,63,18901,5/7/2026,Delivered,3.9,FALSE
1604,195,16671,4/19/2026,Failed,,FALSE
1605,195,21368,4/29/2026,Delivered,4.6,FALSE
1606,186,14469,5/14/2026,Failed,,FALSE
1607,13,6644,4/24/2026,Delivered,4.1,FALSE
1608,8,14245,5/12/2026,Failed,,FALSE
1609,235,7284,4/22/2026,Delivered,4.4,FALSE
1610,209,10072,4/30/2026,Failed,,FALSE
1611,9,9162,4/22/2026,Delivered,4.9,FALSE
1612,14,14875,4/23/2026,Delivered,3.8,FALSE
1613,121,16238,5/3/2026,Failed,,FALSE
1614,162,13034,4/22/2026,Delivered,4.9,TRUE
1615,79,21516,4/22/2026,Failed,,FALSE
1616,226,7814,5/14/2026,Failed,,TRUE
1617,65,11061,4/22/2026,Delivered,4.4,TRUE
1618,184,15554,4/30/2026,Failed,,FALSE
1619,20,18460,5/9/2026,Failed,,FALSE
1620,79,5951,5/7/2026,Delivered,4.5,FALSE
1621,97,4505,5/13/2026,Delivered,4.4,FALSE
1622,23,7814,5/4/2026,Delivered,4,FALSE
1623,60,15491,4/27/2026,Delivered,4.1,FALSE
1624,161,14166,4/25/2026,Failed,,FALSE
1625,18,9662,4/27/2026,Delivered,5,FALSE
1626,231,9083,5/7/2026,Failed,,FALSE
1627,91,17533,4/29/2026,Delivered,4.6,FALSE
1628,32,9964,5/2/2026,Delivered,3.8,FALSE
1629,243,10878,4/21/2026,Delivered,4,FALSE
1630,192,12336,4/29/2026,Delivered,4.9,FALSE
1631,260,16266,4/30/2026,Delivered,1.2,FALSE
1632,142,13293,5/1/2026,Delivered,4.7,TRUE
1633,98,9235,4/29/2026,Failed,,FALSE
1634,201,17935,5/6/2026,Delivered,2.8,TRUE
1635,172,14924,4/29/2026,Delivered,3.9,TRUE
1636,9,6567,5/5/2026,Delivered,4.4,FALSE
1637,130,9647,5/11/2026,Delivered,3.9,FALSE
1638,163,10540,5/3/2026,Delivered,4,FALSE
1639,237,12293,5/4/2026,Failed,,FALSE
1640,234,19780,4/14/2026,Delivered,5,FALSE
1641,139,4713,5/4/2026,Delivered,4.3,TRUE
1642,175,20509,4/17/2026,Delivered,4.2,TRUE
1643,176,21137,5/4/2026,Delivered,4.6,FALSE
1644,143,12102,5/1/2026,Delivered,4.7,FALSE
1645,72,16595,4/21/2026,Delivered,4.8,FALSE
1646,84,10765,5/6/2026,Failed,,FALSE
1647,66,10988,4/27/2026,Failed,,FALSE
1648,100,12386,4/15/2026,Failed,,FALSE
1649,28,7245,4/24/2026,Delivered,4.7,TRUE
1650,59,11227,4/24/2026,Delivered,4.2,FALSE
1651,170,12753,4/26/2026,Failed,,FALSE
1652,81,12182,4/28/2026,Delivered,4,TRUE
1653,63,9763,5/2/2026,Delivered,3.9,TRUE
1654,104,18212,4/15/2026,Failed,,FALSE
1655,20,7807,4/30/2026,Delivered,4.1,TRUE
1656,179,7170,5/5/2026,Delivered,4.1,FALSE
1657,27,9370,5/3/2026,Failed,,TRUE
1658,149,7854,4/30/2026,Delivered,4.8,FALSE
1659,30,20109,5/11/2026,Failed,,FALSE
1660,232,9344,5/11/2026,Delivered,4.9,FALSE
1661,137,12559,4/24/2026,Delivered,4.2,TRUE
1662,195,14266,4/24/2026,Delivered,3.9,FALSE
1663,188,14413,5/14/2026,Delivered,4.6,FALSE
1664,219,17371,5/8/2026,Failed,,FALSE
1665,91,4255,5/5/2026,Failed,,FALSE
1666,142,19557,4/27/2026,Delivered,4.1,TRUE
1667,209,4066,4/19/2026,Delivered,3.5,TRUE
1668,180,21450,4/18/2026,Delivered,4.1,FALSE
1669,56,11563,4/26/2026,Delivered,4.1,TRUE
1670,62,21143,4/22/2026,Delivered,4.8,FALSE
1671,9,9435,4/30/2026,Delivered,4.6,FALSE
1672,183,21983,5/7/2026,Failed,,TRUE
1673,101,10340,5/13/2026,Failed,,FALSE
1674,36,20674,5/7/2026,Failed,,TRUE
1675,107,7184,4/16/2026,Delivered,4.3,TRUE
1676,185,16394,5/3/2026,Failed,,FALSE
1677,197,15167,5/8/2026,Delivered,4.8,FALSE
1678,33,5613,4/26/2026,Delivered,3.9,TRUE
1679,231,17531,4/28/2026,Delivered,4.4,TRUE
1680,254,4587,5/13/2026,Failed,,TRUE
1681,63,8012,5/12/2026,Failed,,TRUE
1682,36,7520,5/2/2026,Failed,,FALSE
1683,101,21417,4/17/2026,Failed,,TRUE
1684,181,16669,4/19/2026,Failed,,FALSE
1685,108,18080,4/17/2026,Delivered,4.9,FALSE
1686,77,9533,5/1/2026,Failed,,FALSE
1687,6,20203,4/27/2026,Failed,,FALSE
1688,9,4472,5/10/2026,Delivered,4.2,FALSE
1689,162,21871,5/2/2026,Delivered,4,TRUE
1690,181,11080,5/5/2026,Delivered,4,TRUE
1691,179,11027,4/28/2026,Delivered,4.9,TRUE
1692,147,6852,4/19/2026,Delivered,4.7,FALSE
1693,39,13077,5/7/2026,Failed,,FALSE
1694,156,6863,4/21/2026,Delivered,3.9,FALSE
1695,12,11874,4/18/2026,Delivered,4.5,FALSE
1696,154,20571,4/30/2026,Delivered,3.8,TRUE
1697,218,6350,5/4/2026,Delivered,3.4,FALSE
1698,103,7358,4/21/2026,Delivered,4,FALSE
1699,72,17074,4/21/2026,Failed,,FALSE
1700,185,4931,5/13/2026,Delivered,4.6,FALSE
1701,180,21726,4/29/2026,Delivered,4.4,FALSE
1702,168,6208,5/12/2026,Delivered,4.1,FALSE
1703,54,5670,4/24/2026,Failed,,FALSE
1704,62,11034,5/11/2026,Failed,,FALSE
1705,118,5324,4/18/2026,Delivered,4.6,FALSE
1706,108,20015,5/5/2026,Failed,,FALSE
1707,54,9378,4/26/2026,Delivered,3.9,FALSE
1708,99,21887,4/30/2026,Failed,,FALSE
1709,48,13391,5/12/2026,Delivered,4,FALSE
1710,13,13647,5/11/2026,Delivered,4.8,FALSE
1711,36,20174,4/27/2026,Delivered,4,FALSE
1712,28,17099,5/11/2026,Delivered,4.1,FALSE
1713,59,21158,5/10/2026,Delivered,4.4,FALSE
1714,141,11849,4/28/2026,Failed,,FALSE
1715,73,7113,4/15/2026,Delivered,3.9,TRUE
1716,243,17796,4/21/2026,Delivered,4.8,FALSE
1717,209,12781,4/17/2026,Delivered,3.4,FALSE
1718,79,18686,4/29/2026,Delivered,4.3,TRUE
1719,160,10352,5/2/2026,Delivered,4,TRUE
1720,14,21246,5/6/2026,Delivered,4.2,TRUE
1721,181,21107,4/24/2026,Delivered,3.8,TRUE
1722,54,18563,4/23/2026,Failed,,FALSE
1723,103,8416,4/30/2026,Delivered,4.2,FALSE
1724,239,9660,5/7/2026,Delivered,4.6,FALSE
1725,204,9920,4/25/2026,Delivered,3.7,FALSE
1726,69,14110,5/6/2026,Failed,,FALSE
1727,170,7819,5/2/2026,Delivered,4.5,FALSE
1728,204,14942,4/30/2026,Failed,,TRUE
1729,162,20068,4/24/2026,Failed,,TRUE
1730,92,18641,4/27/2026,Delivered,3.9,FALSE
1731,140,12976,4/26/2026,Delivered,3.9,TRUE
1732,129,7081,5/13/2026,Delivered,4.1,TRUE
1733,11,9131,4/15/2026,Delivered,4.1,TRUE
1734,115,4666,4/21/2026,Delivered,4.6,FALSE
1735,24,12458,4/20/2026,Failed,,FALSE
1736,80,9709,5/4/2026,Delivered,3.9,TRUE
1737,238,9637,5/5/2026,Delivered,4.2,TRUE
1738,129,12880,5/3/2026,Delivered,4.9,FALSE
1739,33,4527,5/8/2026,Delivered,4,FALSE
1740,93,19505,4/16/2026,Failed,,FALSE
1741,51,5584,5/10/2026,Delivered,4.9,FALSE
1742,19,8674,4/17/2026,Delivered,3.9,FALSE
1743,88,5351,5/9/2026,Delivered,4.1,TRUE
1744,52,20647,5/2/2026,Failed,,FALSE
1745,39,9748,4/15/2026,Delivered,4.6,TRUE
1746,188,6203,5/11/2026,Delivered,4.6,TRUE
1747,82,9794,5/5/2026,Failed,,FALSE
1748,30,8749,4/16/2026,Delivered,4.2,FALSE
1749,71,15871,5/8/2026,Delivered,3.9,FALSE
1750,140,5085,4/30/2026,Delivered,4.4,FALSE
1751,110,7383,5/10/2026,Delivered,4.1,FALSE
1752,167,17709,5/8/2026,Delivered,4.7,FALSE
1753,184,6772,4/28/2026,Delivered,4.1,FALSE
1754,105,10940,5/12/2026,Failed,,FALSE
1755,239,11204,4/30/2026,Delivered,4.3,FALSE
1756,193,9529,4/17/2026,Delivered,4.4,FALSE
1757,34,17410,4/18/2026,Delivered,4.9,FALSE
1758,56,8802,5/11/2026,Failed,,TRUE
1759,101,8780,4/18/2026,Delivered,4.3,FALSE
1760,46,11145,5/11/2026,Failed,,FALSE
1761,20,11944,4/19/2026,Delivered,3.9,FALSE
1762,110,17176,5/10/2026,Failed,,FALSE
1763,85,7410,4/22/2026,Delivered,4.4,FALSE
1764,140,13335,5/9/2026,Delivered,4.6,FALSE
1765,35,7952,4/18/2026,Delivered,4.5,FALSE
1766,70,5185,5/12/2026,Delivered,4.1,FALSE
1767,175,16591,5/7/2026,Failed,,TRUE
1768,113,5823,5/14/2026,Delivered,4,TRUE
1769,241,7664,4/23/2026,Delivered,4.7,FALSE
1770,31,7331,4/18/2026,Failed,,FALSE
1771,193,8295,5/5/2026,Delivered,4,FALSE
1772,96,20198,4/27/2026,Delivered,4.6,FALSE
1773,122,10013,5/7/2026,Delivered,4.9,FALSE
1774,52,16226,5/6/2026,Delivered,5,FALSE
1775,165,4018,4/21/2026,Delivered,3.9,TRUE
1776,10,14211,4/30/2026,Delivered,4.4,FALSE
1777,51,17590,4/18/2026,Delivered,4.2,FALSE
1778,220,10042,4/23/2026,Delivered,3,FALSE
1779,154,8632,5/12/2026,Failed,,FALSE
1780,105,12258,5/1/2026,Delivered,4.7,FALSE
1781,147,17941,5/6/2026,Failed,,FALSE
1782,79,16344,5/10/2026,Delivered,5,FALSE
1783,65,15869,5/5/2026,Delivered,4.4,FALSE
1784,72,14397,4/15/2026,Failed,,FALSE
1785,61,17399,5/4/2026,Delivered,4.6,TRUE
1786,80,19789,5/12/2026,Failed,,FALSE
1787,77,20386,4/28/2026,Delivered,4.3,FALSE
1788,119,21015,4/14/2026,Delivered,4,FALSE
1789,164,13361,5/3/2026,Delivered,4.3,FALSE
1790,130,14200,4/15/2026,Delivered,3.9,FALSE
1791,7,12981,4/14/2026,Delivered,4.6,TRUE
1792,148,21400,4/25/2026,Delivered,4.4,FALSE
1793,23,18396,4/30/2026,Delivered,3.8,TRUE
1794,82,18858,5/5/2026,Delivered,4.4,FALSE
1795,6,11746,4/21/2026,Delivered,4.1,FALSE
1796,101,19817,4/27/2026,Delivered,4.7,FALSE
1797,44,21926,4/25/2026,Delivered,4.5,TRUE
1798,27,9234,5/12/2026,Delivered,4.9,TRUE
1799,73,18611,4/30/2026,Failed,,TRUE
1800,114,21404,5/10/2026,Delivered,4.9,FALSE
1801,168,9593,5/6/2026,Failed,,FALSE
1802,248,14407,4/24/2026,Cancelled,,TRUE
1803,73,6442,5/12/2026,Delivered,4.2,FALSE
1804,86,14200,5/1/2026,Failed,,FALSE
1805,108,18083,5/12/2026,Failed,,FALSE
1806,43,13478,4/21/2026,Delivered,4.4,FALSE
1807,122,12398,4/23/2026,Failed,,TRUE
1808,13,20426,4/21/2026,Delivered,3.9,TRUE
1809,43,15074,4/24/2026,Delivered,4.5,FALSE
1810,107,6291,4/29/2026,Delivered,4.7,FALSE
1811,113,6267,4/23/2026,Delivered,4.8,TRUE
1812,147,12284,4/19/2026,Delivered,3.9,FALSE
1813,183,5927,4/15/2026,Delivered,4.5,FALSE
1814,194,9964,5/10/2026,Delivered,4.7,FALSE
1815,189,13195,5/13/2026,Delivered,4.4,FALSE
1816,159,17328,4/16/2026,Failed,,FALSE
1817,66,20111,4/20/2026,Delivered,4.6,FALSE
1818,206,21805,5/10/2026,Delivered,3.4,FALSE
1819,60,6065,5/1/2026,Delivered,4.5,FALSE
1820,38,13357,4/17/2026,Delivered,3.9,FALSE
1821,12,18989,4/30/2026,Failed,,TRUE
1822,20,20669,4/29/2026,Delivered,4.4,TRUE
1823,55,18765,4/25/2026,Delivered,4.8,TRUE
1824,174,6218,4/24/2026,Delivered,4,FALSE
1825,227,15834,4/24/2026,Delivered,3.6,FALSE
1826,155,7606,4/29/2026,Failed,,FALSE
1827,84,16016,4/22/2026,Failed,,FALSE
1828,188,8953,5/5/2026,Failed,,FALSE
1829,132,11504,4/27/2026,Failed,,FALSE
1830,13,9102,4/25/2026,Delivered,3.8,TRUE
